dip_direction,dip,rake,magnitude,easting,northing,depth_m
155,55,30.0,2.83,615937.7283510675,4133338.551130031,-10040.0
50,60,-150.0,2.23,615307.4558729435,4132996.935751305,-8050.000000000001
225,20,140.0,1.5,615297.5320258857,4132645.3995617116,-7880.0
130,15,10.0,1.37,615072.4913068438,4132901.2275509113,-8060.000000000001
145,90,-50.0,2.28,614745.3809493043,4133063.187369998,-7640.0
200,35,-150.0,1.63,546420.3959180566,4163507.295375553,-8250.0
235,85,110.0,1.89,631189.2394144062,4108945.9445217457,-6780.0
65,75,-140.0,1.89,631189.2394144062,4108945.9445217457,-6780.0
245,80,110.0,1.2,631140.9330104685,4108242.3684991454,-6300.0
100,30,-60.0,2.06,611362.4614468287,4138695.282062352,-7070.0
125,55,-10.0,2.64,611698.3531754327,4138958.691968032,-7830.0
195,75,120.0,1.54,623527.1811985215,4092018.7744154143,-5810.0
105,75,-30.0,3.6,626803.2437209289,4091271.866893397,-4460.0
40,85,60.0,1.36,626862.6900055524,4090274.0545320967,-3690.0
75,70,80.0,1.36,626862.6900055524,4090274.0545320967,-3690.0
95,60,-70.0,1.6,627372.6630151281,4090910.5081352247,-6430.0
235,50,150.0,1.57,619252.6498611605,4126615.9916261686,-6010.0
170,50,40.0,1.57,619252.6498611605,4126615.9916261686,-6010.0
35,80,-110.0,1.95,626795.0382069686,4090827.876948634,-5230.0
100,30,-20.0,1.33,627854.3877076845,4077620.305923518,-4220.0
95,30,-150.0,1.15,630583.6644659042,4110749.0923339473,-6660.0
265,80,-110.0,1.15,630583.6644659042,4110749.0923339473,-6660.0
235,80,130.0,2.89,620911.612284786,4124309.3851792566,-6390.0
325,80,10.0,2.89,620911.612284786,4124309.3851792566,-6390.0
190,85,140.0,2.29,626315.7733848059,4091116.637971432,-3950.0
250,25,-100.0,2.29,626315.7733848059,4091116.637971432,-3950.0
80,40,-110.0,1.75,609423.0080998846,4141425.3184922654,-6930.0
310,40,-40.0,1.75,609423.0080998846,4141425.3184922654,-6930.0
190,55,-140.0,2.21,546977.2300644696,4163880.266758957,-8150.0
235,70,130.0,1.34,621091.1108073232,4124164.01407033,-920.0
220,65,130.0,1.71,613324.6815751783,4135466.615385382,-8150.0
335,85,-50.0,1.11,630648.9016714968,4110361.699953154,-7070.0
115,55,30.0,1.45,546493.5243995925,4163581.6718702316,-8480.0
225,50,120.0,2.79,615523.3933564102,4166309.8073440073,-4570.0
255,75,160.0,2.79,615523.3933564102,4166309.8073440073,-4570.0
120,50,-100.0,2.79,615523.3933564102,4166309.8073440073,-4570.0
310,85,20.0,2.56,623024.1025340963,4082690.4713064567,-7650.0
315,80,40.0,1.59,622772.6620701525,4082612.862843481,-7360.0
145,90,-20.0,2.98,617490.3165381206,4088585.635866512,-10950.0
325,80,40.0,1.95,617683.7864738059,4088551.328430085,-11040.0
160,15,70.0,1.95,617683.7864738059,4088551.328430085,-11040.0
225,75,120.0,1.35,620735.8448594395,4124195.8847709964,-5030.0
65,15,130.0,1.35,620735.8448594395,4124195.8847709964,-5030.0
65,90,-120.0,1.35,620735.8448594395,4124195.8847709964,-5030.0
60,90,-100.0,1.43,629322.2392213966,4112856.60393534,-6400.0
235,80,120.0,1.61,620526.7929506679,4124340.838654801,-5140.0
335,75,60.0,1.61,620526.7929506679,4124340.838654801,-5140.0
180,75,140.0,2.16,626225.9149235185,4091170.783595419,-3690.0
140,90,-50.0,1.52,626314.3966382312,4091209.0896207034,-4050.0
75,75,-120.0,1.52,626314.3966382312,4091209.0896207034,-4050.0
135,80,60.0,2.13,605513.9093271199,4146072.511333687,-7080.0
210,70,140.0,2.13,605513.9093271199,4146072.511333687,-7080.0
75,55,90.0,1.51,608922.7577791672,4169401.491695255,-4890.0
200,70,140.0,1.88,625687.6106708384,4091440.2058180952,-5880.0
240,35,-160.0,2.58,627051.2624938478,4077645.2800300713,-7660.0
135,90,-70.0,1.58,627456.4197843884,4077392.4136217586,-7360.0
235,45,-150.0,1.82,608224.4672603066,4147383.4040835346,-8540.0
85,65,-120.0,1.83,617430.2698220694,4127995.8693369366,-1610.0
60,75,-120.0,1.83,617430.2698220694,4127995.8693369366,-1610.0
215,75,160.0,4.0,623506.6600630205,4082198.1284955856,-6200.0
155,35,30.0,1.65,624815.5288858752,4081089.0962030864,-6710.0
50,80,-160.0,2.06,624017.9052679278,4081780.2050625677,-6410.0
50,80,-170.0,1.47,625717.0115584475,4080418.084846177,-6540.0
305,60,-30.0,1.47,625717.0115584475,4080418.084846177,-6540.0
230,85,-180.0,2.65,624622.9386529877,4081049.285815615,-6680.0
130,50,0.0,1.58,624558.6417267661,4081381.2361858967,-7050.0
145,55,30.0,2.37,624573.7681773122,4081362.9636270655,-6310.0
230,65,160.0,2.37,624573.7681773122,4081362.9636270655,-6310.0
225,50,110.0,1.65,624675.8624207778,4081493.916813069,-6490.0
230,20,140.0,1.86,627516.1479553862,4077374.813143186,-7420.0
220,60,140.0,2.94,623943.3606838102,4081797.612773072,-6570.0
155,35,30.0,1.68,625354.7129203546,4080801.1164664384,-6320.0
235,85,-140.0,1.71,613498.5903471981,4134618.2217730125,-5670.0
300,45,-40.0,1.71,613498.5903471981,4134618.2217730125,-5670.0
215,45,100.0,1.5,624253.1496551811,4080932.915135536,-6620.0
195,55,90.0,1.46,625647.0906041396,4080121.1476702136,-5260.0
130,30,-10.0,2.0,612124.1269380642,4138021.172468284,-8520.0
200,60,100.0,1.7,625157.3198214857,4080076.9450414283,-5530.0
140,10,-20.0,1.6,609210.7042598483,4141866.404512346,-7090.0
210,30,120.0,1.34,582973.8235937554,4168009.276766547,-4450.0
230,55,170.0,1.85,623433.7299527583,4082104.600466421,-6250.0
145,70,50.0,1.99,623477.2198450465,4082179.2072216645,-6210.0
130,45,-10.0,2.82,609442.8043719208,4142165.3580611926,-8530.0
185,50,-150.0,1.45,546995.6096719411,4163233.1646256,-7450.0
180,65,-160.0,1.7,547669.5736685476,4163699.306037605,-6880.0
110,30,30.0,1.57,626780.4751778073,4090809.1648335326,-3560.0
215,50,150.0,1.98,623815.6399959591,4082406.0532738627,-6490.0
210,65,60.0,2.61,549551.7078818189,4114080.513222261,-9380.0
235,75,130.0,2.1,625208.3207544152,4080651.0094183357,-6450.0
45,15,-150.0,1.48,608557.9716268871,4143281.9584492645,-9860.0
140,90,20.0,2.92,619106.5279228161,4127538.6575305657,-7100.0
65,75,-110.0,1.44,617662.2349461338,4128313.5338333636,-2880.0
30,75,-130.0,1.64,601918.1250762972,4082374.413419891,-5940.0
220,35,-150.0,1.64,601918.1250762972,4082374.413419891,-5940.0
205,80,90.0,1.59,575149.1716479269,4129137.394008625,-7710.0
225,75,160.0,1.53,595223.565083019,4155047.449245906,-5500.0
70,30,-160.0,1.53,595223.565083019,4155047.449245906,-5500.0
160,70,40.0,2.36,619893.31354218,4126255.229996788,-8620.0
55,65,-170.0,2.36,619893.31354218,4126255.229996788,-8620.0
280,85,10.0,1.24,630083.513872755,4089324.107341828,-4760.0
80,75,-130.0,1.26,629834.0185479377,4112309.6160278493,-7150.0
110,30,-40.0,1.63,628757.2341264739,4089655.281259174,-4940.0
135,85,70.0,2.03,612580.5031212827,4137010.1063919873,-6750.0
230,65,170.0,2.53,621209.5287800615,4123130.0072286613,-4170.0
185,30,70.0,2.53,621209.5287800615,4123130.0072286613,-4170.0
90,85,-140.0,1.54,614069.336936325,4160814.9696998713,-2560.0
300,20,-70.0,1.54,614069.336936325,4160814.9696998713,-2560.0
255,45,110.0,2.06,609629.584390258,4169318.3563935976,-5370.0
165,70,0.0,2.68,609087.1413972315,4169200.210719116,-5990.0
200,45,120.0,1.57,608100.2828628566,4169335.2124725585,-6310.0
245,75,-160.0,1.81,609159.9109261425,4169256.6568652163,-5120.0
100,35,160.0,2.55,555799.5565613059,4115765.267572874,-14300.0
235,30,170.0,1.91,609128.8019968004,4169385.7132184575,-5540.0
235,75,-160.0,2.62,609658.2490458513,4169374.2224562527,-6100.0
75,65,-130.0,2.62,609658.2490458513,4169374.2224562527,-6100.0
120,20,20.0,1.44,625853.3005380891,4091276.2132293987,-5680.0
245,10,130.0,1.75,615339.4327091214,4165789.362541129,-6780.0
350,55,180.0,1.37,546461.4103723039,4164062.2733078003,-7650.0
135,45,-10.0,2.45,605978.7189151366,4144302.955215429,-4310.0
195,15,-150.0,1.57,625807.1393841287,4091386.4947703644,-2560.0
210,60,130.0,2.17,623717.5779268431,4081997.7599260844,-5640.0
215,60,130.0,2.34,623776.4585320025,4082035.6042277417,-5570.0
160,75,50.0,1.42,604720.7601262397,4155198.734725798,-6890.0
205,50,60.0,1.28,605741.7346675325,4159446.947325165,-11890.0
175,40,10.0,2.29,586159.0325947774,4164287.645545382,-6640.0
45,90,140.0,2.48,625522.4744796486,4091567.220872384,-5810.0
250,5,-160.0,1.22,599768.487560855,4155526.1570357447,-9140.0
250,50,140.0,1.66,631087.1685890645,4109795.1459383066,-7630.0
210,35,-150.0,1.77,546625.1731636887,4163711.853036439,-7680.0
260,60,170.0,2.07,609247.6239612577,4169294.8058213186,-5750.0
170,75,110.0,1.6,626180.2984763869,4091244.0825748914,-5600.0
230,35,160.0,1.36,624877.3958067731,4080923.5577619644,-6610.0
55,45,-170.0,1.32,619131.287555858,4126836.2045913124,-6090.0
245,65,-90.0,1.89,619589.3543712941,4092387.6857147478,-7600.0
350,85,60.0,1.73,623843.1720260687,4133007.9487531753,-6670.0
85,85,130.0,0.92,617407.4003711385,4156866.502986917,-3930.0
230,20,150.0,1.27,615946.2757004286,4131655.647210371,-6760.0
120,25,-10.0,1.44,627805.786855916,4090732.0769782397,-6410.0
55,80,-120.0,1.34,590554.3103860314,4160524.826110231,-7790.0
175,60,110.0,1.33,623335.9121029809,4091905.025213677,-4600.0
190,70,-140.0,1.6,628948.2070037096,4089787.643209651,-5270.0
275,85,-60.0,1.6,628948.2070037096,4089787.643209651,-5270.0
95,35,170.0,2.05,633183.4519646501,4103650.495263312,-5510.0
260,80,120.0,2.05,633183.4519646501,4103650.495263312,-5510.0
115,50,-50.0,1.57,546479.9570593773,4163378.188222065,-8470.0
265,50,-70.0,1.53,546155.1237622976,4163598.2710121875,-7850.0
70,50,-80.0,1.53,546155.1237622976,4163598.2710121875,-7850.0
225,45,160.0,1.43,624441.705225549,4118535.021471998,-2270.0
115,5,140.0,1.03,604123.092117219,4147645.517932162,-6320.0
225,65,140.0,2.58,620486.0755225767,4094027.8511692216,-5690.0
225,35,120.0,1.89,630416.8077770246,4111005.4442214207,-8130.000000000001
340,60,10.0,2.36,630979.2151338644,4110070.899306967,-8260.0
255,40,180.0,1.23,630891.2414750388,4110014.0467076935,-7990.0
10,70,40.0,2.01,624305.9623239272,4134660.9117004457,-7280.0
35,75,-170.0,1.58,584454.188316295,4165583.1186995334,-2020.0
240,80,150.0,1.48,621054.7659468406,4093684.5688817725,-5570.0
230,55,100.0,1.28,566564.8678963047,4138698.889561833,-5010.0
320,85,20.0,2.9,617369.2728180939,4088750.4037719364,-11390.0
145,90,-20.0,3.07,617324.4895455025,4088768.2782893386,-11340.0
305,45,-30.0,1.57,629209.4374587118,4090180.004452063,-6970.0
325,85,-90.0,0.99,611785.2395618076,4137979.641470444,-6960.0
70,85,120.0,0.99,611785.2395618076,4137979.641470444,-6960.0
235,85,110.0,1.75,568125.2579993604,4131888.0435778205,-5190.0
210,35,140.0,1.32,621974.7149668199,4122364.302104584,-4610.0
130,75,-40.0,1.84,617505.1594058269,4088585.841300868,-11380.0
215,60,90.0,1.55,578140.9968459228,4117163.553388946,-13230.0
325,85,30.0,1.97,626848.1287763134,4079306.7226698915,-6170.0
210,15,70.0,1.51,592787.5498682144,4076445.1003215634,-11480.0
355,40,170.0,1.51,592787.5498682144,4076445.1003215634,-11480.0
135,60,20.0,2.23,608504.2411537858,4165438.021436028,-9070.0
210,50,140.0,2.23,608504.2411537858,4165438.021436028,-9070.0
230,40,-160.0,1.49,582854.3586977245,4168193.0135429385,-4840.0
110,75,40.0,1.48,621576.6120004118,4093507.0977862086,-4980.0
185,80,70.0,1.44,619941.5752784822,4127014.211721369,-7640.0
225,40,170.0,2.42,628741.0521957317,4076986.35921083,-6180.0
175,75,40.0,1.62,606306.9904358471,4154386.624693605,-13090.0
130,35,-20.0,1.22,630526.1641392688,4110637.2293021022,-6630.0
155,40,10.0,2.16,585683.8150448031,4151892.2007956244,-14580.0
155,65,90.0,1.63,570943.690095951,4140806.0387766226,-3630.0
185,50,70.0,1.79,570740.6455782505,4140397.4920274317,-3250.0
95,50,-140.0,1.5,629738.6625782141,4120409.1700098366,-4100.0
280,85,-110.0,1.5,629738.6625782141,4120409.1700098366,-4100.0
105,30,20.0,1.51,625957.994014121,4091222.2840787843,-4180.0
180,50,160.0,1.69,625418.8818535826,4091547.1939654713,-5270.0
100,45,20.0,1.69,625418.8818535826,4091547.1939654713,-5270.0
110,70,20.0,1.45,622820.9976370388,4092618.8239662135,-5280.0
160,70,-60.0,1.39,606315.0027185343,4146840.965411933,-4540.0
250,65,170.0,1.47,596898.2045699155,4152884.531468114,-7720.0
85,70,150.0,1.47,596898.2045699155,4152884.531468114,-7720.0
310,50,-30.0,1.29,613398.232340791,4135486.1073150607,-6720.0
305,80,-50.0,2.38,603376.7579150466,4148394.4821080435,-7360.0
60,20,-150.0,2.38,603376.7579150466,4148394.4821080435,-7360.0
190,15,-180.0,1.22,632976.3304469372,4079011.828720757,-6410.0
145,75,-10.0,2.57,628508.0375483269,4113824.3917861986,-5700.0
330,65,0.0,2.69,628977.4711040006,4077082.4053980936,-4860.0
165,90,0.0,1.49,615450.0325646371,4132296.1026555644,-7240.0
150,65,-20.0,1.2,628781.774179202,4113347.6959315473,290.0
155,75,20.0,0.87,607927.6158512309,4144124.520377668,-8029.999999999999
120,35,-60.0,1.87,606462.6383582113,4146824.3567023226,-4240.0
225,60,100.0,1.72,561956.5407692597,4143360.283651636,-5060.0
225,85,-180.0,2.26,611559.4570266743,4138309.5252157925,-6610.0
190,85,120.0,1.89,613148.809082664,4135371.7602564106,-6280.0
125,75,-20.0,2.5,604765.0440183958,4142308.736629011,-2910.0
40,70,-160.0,2.5,604765.0440183958,4142308.736629011,-2910.0
320,50,-20.0,2.07,590605.6938820576,4161209.654253107,-8450.0
130,70,-40.0,2.44,617521.7939841112,4088456.6164179062,-10930.0
65,85,-110.0,0.98,610874.3693472968,4141000.607285158,-5320.0
115,40,170.0,1.18,607119.281223928,4146203.963955868,-7820.0
180,85,70.0,1.45,607195.1279073778,4146038.4894629195,-7560.0
55,90,-160.0,3.28,605000.2243249489,4141202.0443075495,210.0
330,85,0.0,2.58,604852.0287796343,4141255.6632800517,200.0
200,60,180.0,1.83,605080.1066633039,4141887.3335864185,-60.0
235,85,170.0,3.28,605690.1885774063,4141469.673328267,210.0
55,85,-150.0,1.99,604970.026795308,4141257.1468028296,200.0
250,65,100.0,2.78,605777.2784824055,4141581.7421672298,-2650.0
130,60,30.0,2.6,604925.777537671,4141256.5902861794,140.0
115,60,30.0,2.34,604787.6885272913,4141680.220081529,200.0
110,90,40.0,2.29,623118.7926479462,4092549.166478707,-4790.0
90,35,60.0,1.48,599586.3331943008,4107570.4266870376,-2160.0
350,50,100.0,1.48,599586.3331943008,4107570.4266870376,-2160.0
300,55,80.0,1.48,599586.3331943008,4107570.4266870376,-2160.0
135,85,60.0,1.46,622985.5352382025,4092528.738267522,-5350.0
60,35,-150.0,1.84,611568.032991193,4168401.015417086,-5910.0
140,75,-10.0,1.84,611568.032991193,4168401.015417086,-5910.0
220,60,120.0,1.78,626247.9035208985,4084698.09565007,-6750.0
235,45,-180.0,2.07,583777.7427504429,4121544.9613012,-7740.0
50,80,-140.0,1.52,617990.888400903,4128059.227726959,-4460.0
170,60,30.0,2.49,607379.6153505892,4146595.6992521123,-8350.0
250,75,120.0,1.82,607091.9382376326,4146037.162451619,-8230.0
70,65,130.0,1.82,607091.9382376326,4146037.162451619,-8230.0
65,80,170.0,2.74,631215.977863533,4109131.3145811055,-7110.0
155,90,20.0,1.65,631245.5928377383,4109131.7754485523,-6680.0
120,30,-120.0,1.12,607077.1968571931,4146036.972982945,-7990.0
75,50,180.0,1.12,607077.1968571931,4146036.972982945,-7990.0
195,50,60.0,2.0,607134.2600996844,4146185.6621155865,-7660.0
60,65,-130.0,1.33,622672.9047257595,4092598.1857458786,-5050.0
220,55,140.0,1.23,581318.70199643,4168862.027390869,-7740.0
305,65,-30.0,1.22,614030.2681635332,4134606.959950643,-7830.0
315,85,20.0,2.25,623947.4395759823,4082537.4304151954,-6310.0
225,75,-170.0,2.71,623931.2388819039,4082629.6641971585,-6650.0
140,90,-40.0,1.38,623486.437482721,4082567.7133607464,-6940.0
90,55,-150.0,1.24,615859.681046097,4154865.7493788674,-6910.0
85,85,170.0,1.24,615859.681046097,4154865.7493788674,-6910.0
120,75,-10.0,2.83,626899.0442373193,4078882.1163582206,-5850.0
350,70,0.0,1.17,617707.6199345551,4156463.8504706193,-5130.0
205,30,130.0,1.34,616078.7690383054,4130621.778999951,-3410.0
225,25,90.0,1.34,616078.7690383054,4130621.778999951,-3410.0
230,85,-180.0,4.09,617676.1590733412,4130477.6215197756,-9690.0
180,40,30.0,1.87,614362.6600293983,4166219.705740517,-7240.0
245,65,160.0,2.69,615152.6182794787,4165472.3356091776,-5160.0
230,65,140.0,2.19,623448.3855339537,4091314.8477030643,-5250.0
235,80,140.0,2.93,620551.4586346074,4093603.4189474494,-6060.0
230,65,170.0,1.88,620607.1116511626,4093863.126794799,-5540.0
185,20,40.0,1.7,623330.7541057215,4091239.1597895473,-5440.0
195,35,80.0,1.42,604354.7693791299,4101636.3216253226,-3780.0
225,40,100.0,1.42,604354.7693791299,4101636.3216253226,-3780.0
235,65,-170.0,1.72,612429.6930591249,4137248.505724875,-8530.0
210,40,160.0,2.22,618593.6046107728,4127235.4676124738,-3000.0
230,75,170.0,2.39,620505.5806494172,4085336.005764856,-9930.0
130,90,-120.0,1.53,555301.8919995597,4163950.1571462457,-12150.0
315,85,-50.0,2.22,631907.2793313195,4087558.2535825614,-7770.0
310,85,-20.0,2.26,632128.5207600917,4087654.1671443027,-6080.0
180,50,40.0,1.25,601600.6689688612,4157434.7891033776,-9020.0
155,65,20.0,1.9,610033.1071632957,4141026.461873427,-8039.999999999999
60,30,-160.0,1.9,610033.1071632957,4141026.461873427,-8039.999999999999
160,40,20.0,3.43,631169.829631688,4109241.569073715,-7460.0
165,65,40.0,2.05,631212.5251082444,4109353.205809619,-7010.0
115,10,-50.0,1.2,631186.3628905473,4109130.8538177214,-6770.0
140,40,-130.0,1.74,614318.7351266984,4160873.89076503,-3840.0
160,70,40.0,1.23,630945.4231073991,4109386.044468008,-7030.0
255,25,-180.0,1.03,590935.4838779961,4160658.453429555,-8500.0
115,60,-130.0,2.28,615455.0156835044,4157486.4636427215,-2410.0
125,55,-120.0,2.87,615388.3482127232,4156986.1599470833,-3450.0
185,80,-10.0,2.61,615711.9815632283,4157009.1597921196,-4240.0
195,60,50.0,2.46,554041.3548456193,4103864.5044609685,-6890.0
170,80,-30.0,1.49,615119.5000642155,4157259.8587689674,-3190.0
250,30,30.0,1.65,598887.7747060783,4105250.624620215,-7300.0
230,70,-70.0,1.64,624205.0857405362,4083206.972522902,-2040.0
75,35,-60.0,1.64,624205.0857405362,4083206.972522902,-2040.0
15,90,-140.0,2.33,623601.3668431137,4092019.8554036184,-5160.0
170,50,20.0,2.73,631170.4048937474,4109204.587205547,-7190.0
245,80,150.0,2.73,631170.4048937474,4109204.587205547,-7190.0
325,85,-30.0,1.59,615935.6059161688,4131359.5838854657,-5120.0
210,65,140.0,1.4,617230.9925661593,4129565.133169305,-6410.0
50,70,-160.0,1.4,617230.9925661593,4129565.133169305,-6410.0
30,90,160.0,1.32,624153.0478654954,4091842.9719214663,-5140.0
215,85,-150.0,1.34,624200.5389333498,4091640.2304688445,-4700.0
180,50,50.0,2.23,631263.5662821927,4108928.6056774952,-7020.0
135,75,-30.0,1.38,619692.8495912214,4094515.9468397186,-5830.0
75,50,-120.0,1.38,619692.8495912214,4094515.9468397186,-5830.0
315,60,10.0,2.43,620591.7516621908,4093899.8962333,-5730.0
195,55,40.0,2.04,605574.6937636229,4148255.615475022,-7540.0
115,70,40.0,2.38,624243.156213107,4091770.31452304,-5130.0
285,60,0.0,1.74,623986.3212529197,4092080.9578998554,-5740.0
155,90,20.0,1.22,612575.2712336513,4137398.422788778,-8640.0
225,65,140.0,1.89,617577.487675719,4128034.922925295,-1740.0
230,60,-150.0,1.6,620426.2160950074,4094063.988309425,-5640.0
45,80,150.0,1.72,571001.4050525645,4149608.772247681,-5400.0
290,45,-50.0,1.04,629823.8431647357,4089800.993726211,-5970.0
175,20,80.0,1.54,615280.4739246103,4132811.616875972,-7610.0
185,25,-30.0,1.66,624993.9025920774,4083107.5651596915,-2500.0
240,15,160.0,1.3,625627.0218905738,4134199.7657882334,-5720.0
230,40,100.0,1.94,570327.9522250253,4140357.0205667648,-3640.0
150,10,20.0,1.46,589945.1331667942,4125510.6850298224,-6060.0
240,40,120.0,1.46,589945.1331667942,4125510.6850298224,-6060.0
135,55,90.0,1.69,611133.7662880606,4135918.060585601,-1790.0
80,10,-130.0,2.05,605264.4761170219,4145976.884619771,-6370.0
255,85,-100.0,2.05,605264.4761170219,4145976.884619771,-6370.0
240,45,-130.0,1.42,613516.8491993583,4093746.6964134183,-11960.0
110,45,-40.0,1.45,622999.566711077,4092584.4243477993,-3460.0
70,85,-150.0,2.32,631535.875177279,4108562.9399489574,-6910.0
150,80,-30.0,1.75,613771.517046808,4135176.7696739417,-8230.0
265,10,-80.0,1.75,613771.517046808,4135176.7696739417,-8230.0
255,65,170.0,1.35,613802.0454384366,4135103.2065226124,-8170.0
230,65,150.0,2.02,617628.7950967903,4128590.485971128,-3570.0
280,60,150.0,1.61,614479.672729549,4159877.356919983,-5450.0
120,75,50.0,1.58,620982.1790624703,4093572.568203267,-5690.0
55,60,-140.0,1.99,628825.8275293794,4090026.2145961244,-6850.0
335,85,-10.0,3.27,631642.4206101929,4108379.647922491,-7250.0
250,75,120.0,1.94,631676.9451834806,4108065.764573152,-7370.0
340,60,-10.0,1.94,631676.9451834806,4108065.764573152,-7370.0
240,80,110.0,1.76,631858.4149638917,4107828.158512161,-7090.0
155,75,30.0,3.08,631705.1204415932,4108158.6815472255,-7080.0
175,45,40.0,1.15,631723.3944088749,4107937.021780214,-7210.0
